# Tesserae V3 results
#
# session   = 00000006
# source    = statius.thebaid
# target    = statius.achilleid
# unit      = line
# feature   = stem
# stopsize  = 10
# stbasis   = both
# stopwords = et qui quis in hic iam ille neque tu ego
# max_dist  = 10
# dibasis   = freq
# cutoff    = 9
# filter    = off

"RESULT"	"TARGET_LOC"	"TARGET_TXT"	"SOURCE_LOC"	"SOURCE_TXT"	"SHARED"	"SCORE"
277	"stat. ach. 1.310"	"flamma repens, **eat** atque **ultro** ferus hospita sacra"	"stat. theb. 11.269"	"**ibis**,” ait, neque te **ulterius** fratremque ducemque,"	"eo; ulter"	9.31
278	"stat. ach. 1.312"	"ni pudor et iunctae **teneat** **reverentia** matris."	"stat. theb. 1.662"	"respicit, ardentem **tenuit** **reverentia** caedis"	"teneo; reuerendus-reuerentia"	9.14
279	"stat. ach. 1.314"	"cui nondum **toto** **peraguntur** cornua gyro,"	"stat. theb. 5.543"	"qualia non **totas** **peragunt** insomnia voces,"	"totus; perago"	9.50
280	"stat. ach. 1.314"	"cui nondum **toto** **peraguntur** cornua gyro,"	"stat. theb. 5.574"	"Agitur alta solo. longus vix **tota** **peregit**"	"totus; perago"	9.17
281	"stat. ach. 1.315"	"cum **sociam** **pastus** niveo candore iuvencam"	"stat. theb. 2.205"	"gaudia mente **parant**; **socias** it Fama per urbes,"	"pasco; socia-socius"	9.58
282	"stat. ach. 1.315"	"cum sociam **pastus** niveo candore **iuvencam**"	"stat. theb. 8.692"	"arcet ab adprenso **pastorum** turba **iuvenco**;"	"iuuencus; pasco"	9.02
283	"stat. ach. 1.317"	"spumat amor, spectant hilares **obstantque** **magistri**."	"stat. theb. 9.142"	"seditione maris nequiquam **obstante** **magistro**"	"magister; obsto"	9.43
284	"stat. ach. 1.317"	"spumat **amor**, spectant hilares **obstantque** magistri."	"stat. theb. 10.462"	"**obstet** aperta parens et **amantibus** increpet alis."	"obsto; amo"	9.34
285	"stat. ach. 1.319"	"hasne inter simulare **choros** et bracchia **ludo**"	"stat. theb. 5.195"	"conticuere **chori**, dapibus **ludoque** licenti"	"chorus; ludo-ludus"	9.01
286	"stat. ach. 1.320"	"“nectere, nate, grave **est**? **gelida** quid tale sub Ossa"	"stat. theb. 3.40"	"et prope **sunt** causae: **gelido** remeabat Eoo"	"sum; gelidus"	9.60
287	"stat. ach. 1.320"	"“**nectere**, nate, grave est? gelida quid **tale** sub Ossa"	"stat. theb. 8.636"	"**Talia** **nectebant**, subito cum pigra tumultu"	"necto; talis"	9.04
288	"stat. ach. 1.323"	"mulcetur **laetumque** rubet **visusque** protervos"	"stat. theb. 11.220"	"**vidimus** urgentem nubes, **laetique** benignum"	"uideo; laetus"	9.54
289	"stat. ach. 1.326"	"iniecitque sinus; tum **colla** **rigentia** mollit"	"stat. theb. 6.482"	"nequiquam frenosque et **colla** **rigentia** tendunt."	"rigeo; collum"	9.26
290	"stat. ach. 1.328"	"bracchia et impexos **certo** domat **ordine** crines"	"stat. theb. 2.395"	"legatos hinc ire fuit teque **ordine** **certo**"	"ordo; certo-certus"	9.04
291	"stat. ach. 1.332"	"**qualiter** artifici **victurae** pollice cerae"	"stat. theb. 6.354"	"**quale** quater iaculo spatium, ter harundine **vincas**."	"uinco; qualis"	9.26
292	"stat. ach. 1.334"	"**talis** erat divae **natum** mutantis imago,"	"stat. theb. 3.720"	"proficitur bello.” dicentem **talia** **nascens**"	"talis; nascor"	9.35
293	"stat. ach. 1.335"	"nec **luctata** **diu**; superest nam plurimus illi"	"stat. theb. 11.522"	"**luctataeque** **diu** tenebris hiemique sibique,"	"luctor; diu"	9.82
294	"stat. ach. 1.336"	"invita **virtute** decor, **fallitque** tuentes"	"stat. theb. 7.257"	"non **falsus** **virtute** nepos: procul, oro, paternum"	"uirtus; fallo"	9.30
295	"stat. ach. 1.336"	"invita **virtute** decor, **fallitque** tuentes"	"stat. theb. 8.741"	"fido equidem, nec me **virtus** suprema **fefellit**,"	"fallo; uirtus"	9.43
296	"stat. ach. 1.337"	"ambiguus **tenuique** **latens** discrimine sexus."	"stat. theb. 9.240"	"adgressi, sed vincla **tenent** **laterique** repugnat"	"lateo; teneo"	9.91
297	"stat. ach. 1.338"	"Procedunt, **iterumque** **monens** **iterumque** fatigans"	"stat. theb. 10.133"	"ne pereant voces, **iterumque** **iterumque** **monebat**,"	"iterum; moneo"	9.72
298	"stat. ach. 1.340"	"**nate**, **feres** comitesque modis imitabere fictis,"	"stat. theb. 1.70"	"saepe **tuli** **natosque** tibi, seis ipsa, paravi,"	"fero; natus"	9.58
299	"stat. ach. 1.340"	"nate, **feres** **comitesque** modis imitabere fictis,"	"stat. theb. 3.86"	"insequor et **comites** **feror** exspectatus ad umbras,"	"comes-comito; fero"	9.20
300	"stat. ach. 1.340"	"nate, **feres** **comitesque** modis imitabere fictis,"	"stat. theb. 4.258"	"ignovisse **ferunt** **comiti**. Dictaeaque tela"	"fero; comes"	9.23
301	"stat. ach. 1.341"	"nete suspectum **molli** **non** misceat aulae"	"stat. theb. 6.51"	"ille quoque adfatus **non** **mollius** audit amicos,"	"non; mollis"	9.77
302	"stat. ach. 1.343"	"**dicit** et admoto **non** distat comere tactu,"	"stat. theb. 2.435"	"**non** indignati miserum **dixisse** parentem"	"dico; non"	9.08
303	"stat. ach. 1.343"	"dicit et **admoto** non distat comere **tactu**,"	"stat. theb. 11.151"	"Dira ter **admoto** **tetigit** thoraca flagello,"	"admoueo; tango"	9.64
304	"stat. ach. 1.343"	"**dicit** et **admoto** non distat comere tactu,"	"stat. theb. 11.560"	"dum videt.” haec **dicens** gressus **admovit** et arma,"	"dico; admoueo"	9.70
305	"stat. ach. 1.344"	"**sic** **ubi** virgineis Hecate **lassata** Therapnis"	"stat. theb. 6.799"	"**sic** **ubi** longa vagos **lassarunt** aequora nautas"	"sic; lasso; ubi-ubius"	9.10
306	"stat. ach. 1.345"	"ad patrem fratremque **redit**, comes haeret **eunti**"	"stat. theb. 1.102"	"**itque** **reditque** vias cognatave Tartara mavult,"	"eo; redeo"	9.24
307	"stat. ach. 1.345"	"ad patrem fratremque redit, comes **haeret** **eunti**"	"stat. theb. 4.778"	"**ire** tamen.” simul **haerentem**, ne tarda Pelasgis"	"haereo; eo"	9.42
308	"stat. ach. 1.345"	"ad patrem fratremque **redit**, comes haeret **eunti**"	"stat. theb. 8.49"	"**itque** **reditque** domos? — emittam et utrumque tenebo"	"eo; redeo"	9.24
309	"stat. ach. 1.345"	"ad patrem fratremque **redit**, **comes** haeret eunti"	"stat. theb. 9.107"	"hasta **redit**, Lycus excelso terrore **comantem**"	"como; redeo"	9.23
310	"stat. ach. 1.345"	"**ad** patrem fratremque **redit**, comes haeret eunti"	"stat. theb. 10.237"	"numina? qui fractos superi **rediistis** **ad** Argos?"	"redeo; ad"	9.30
311	"stat. ach. 1.345"	"ad **patrem** **fratremque** redit, comes haeret eunti"	"stat. theb. 11.279"	"redde agedum miseris **fratres** natosque **patresque**,"	"frater; pater-patro"	9.05
312	"stat. ach. 1.346"	"mater et ipsa **umeros** **exsertaque** bracchia velat;"	"stat. theb. 4.235"	"**exserti** ingentes **umeros**, chlamys horrida pendet,"	"umerus; exsero"	9.63
313	"stat. ach. 1.346"	"mater et ipsa **umeros** **exsertaque** bracchia velat;"	"stat. theb. 5.439"	"ambo hastile gerunt, **umeros** **exsertus** uterque,"	"exsero; umerus"	9.85
314	"stat. ach. 1.347"	"ipsa **arcum** pharetrasque **locat** vestemque latentem"	"stat. theb. 1.162"	"convertentur opes. **loca** dira **arcesque** nefandae"	"loco; arx"	9.60
315	"stat. ach. 1.347"	"ipsa **arcum** **pharetrasque** locat vestemque latentem"	"stat. theb. 1.658"	"proinde move **pharetras** **arcusque** intende sonoros"	"arcus; pharetra"	9.39
316	"stat. ach. 1.347"	"ipsa arcum pharetrasque **locat** vestemque **latentem**"	"stat. theb. 2.501"	"insidias natura **loco** caecamque **latendi**"	"loco; lateo"	9.46
317	"stat. ach. 1.347"	"ipsa arcum **pharetrasque** **locat** vestemque latentem"	"stat. theb. 8.404"	"arma **loco**, splendent clipei **pharetraeque** decorae"	"loco; pharetra"	9.51
318	"stat. ach. 1.349"	"Protinus adgreditur regem atque **ibi** **testibus** aris"	"stat. theb. 8.653"	"declinare genas; **ibi** demum **teste** remoto"	"ibi; testis"	9.04
319	"stat. ach. 1.351"	"nonne **vides**, ut torva genas aequandaque **fratri**? —"	"stat. theb. 7.508"	"tecta **vide**, **fratremque** — quid aufers lumina? — **fratrem**"	"frater; uideo"	9.45
320	"stat. ach. 1.351"	"nonne **vides**, ut **torva** genas aequandaque fratri? —"	"stat. theb. 8.756"	"lumina **torva** **videns** et adhuc dubitantia figi."	"toruus; uideo"	9.64
321	"stat. ach. 1.351"	"nonne **vides**, **ut** torva genas aequandaque fratri? —"	"stat. theb. 10.813"	"ipsa dedi. **viden** **ut** iugulo consumpserit ensem?"	"uideo; ut"	9.78
322	"stat. ach. 1.351"	"**nonne** **vides**, ut torva genas aequandaque fratri? —"	"stat. theb. 12.766"	"improbe? **nonne** **vides**, quos ulciscare, iacentes?”"	"nonne-nonnus; uideo"	9.10
323	"stat. ach. 1.354"	"sed mihi **curarum** **satis** est pro stirpe virili:"	"stat. theb. 2.150"	"quo **serere** arcanas aptum atque evolvere **curas**,"	"cura; sero"	9.26
324	"stat. ach. 1.354"	"sed mihi **curarum** **satis** est pro stirpe virili:"	"stat. theb. 6.237"	"exhausti; **seris** vix cessit **cura** tenebris,"	"sero; cura"	9.44
325	"stat. ach. 1.354"	"sed mihi curarum **satis** est **pro** stirpe virili:"	"stat. theb. 9.197"	"auxilium et **seram** rapto **pro** corpore pugnam,"	"pro; sero"	9.37
326	"stat. ach. 1.355"	"haec calathos et sacra ferat, tu **frange** **regendo**"	"stat. theb. 11.28"	"armenti **reges** magno leo **fregit** hiatu"	"rego; frango"	9.04
327	"stat. ach. 1.355"	"haec calathos et sacra **ferat**, tu **frange** regendo"	"stat. theb. 12.232"	"**ferretur**, nec **frangit** iter per et invia saxa"	"fero; frango"	9.55
328	"stat. ach. 1.356"	"**indocilem** sexuque **tene**, dum nubilis aetas"	"stat. theb. 6.313"	"duxerat, illi etiam ferus **indocilisque** **teneri**,"	"indocilis; teneo"	9.65
329	"stat. ach. 1.361"	"**vidisti** modo vela Phrygum: iam mutua **iura**"	"stat. theb. 4.397"	"**iuravi**: similes **video** concurrere tauros;"	"uideo; iuro"	9.01
330	"stat. ach. 1.362"	"fallere transmissae **pelago** didicere **carinae**.”"	"stat. theb. 3.57"	"urbibus, aut **pelago** iam descendente **carina**,"	"carina; pelagus"	9.31
331	"stat. ach. 1.363"	"**Accedit** **dictis** pater ingenioque parentis"	"stat. theb. 2.120"	"**Dixit**, et **accedens**—etenim iam pallida turbant"	"dico; accedo"	9.65
332	"stat. ach. 1.363"	"Accedit **dictis** pater ingenioque **parentis**"	"stat. theb. 2.435"	"non indignati miserum **dixisse** **parentem**"	"dico; parens-pareo"	9.43
333	"stat. ach. 1.363"	"Accedit dictis pater **ingenioque** **parentis**"	"stat. theb. 2.715"	"diva ferox, magni decus **ingeniumque** **parentis**,"	"parens-pareo; ingenium"	9.88
334	"stat. ach. 1.363"	"Accedit **dictis** pater ingenioque **parentis**"	"stat. theb. 10.732"	"**dic**, **pareant** leviterque vehant; ego vulnera doctum"	"pareo; dico"	9.42
335	"stat. ach. 1.364"	"**occultum** Aeaciden — **quis** divum fraudibus obstet? —"	"stat. theb. 6.934"	"**Quis** fluere **occultis** rerum neget omina causis?"	"queo; occultus"	9.33
336	"stat. ach. 1.366"	"et grates **electus** agit: nec **turba** piarum"	"stat. theb. 9.587"	"**electam** **turba** nemorum numenque colendo"	"turba-turbo; eligo"	9.35
337	"stat. ach. 1.368"	"virginis **ora** novae, quantum cervice **comisque**"	"stat. theb. 5.502"	"ille graves oeulos languentiaque **ora** **comanti**"	"aurum-ora-oro-os; como"	9.22
338	"stat. ach. 1.369"	"emineat quantumque umeros ac **pectora** **fundat**,"	"stat. theb. 6.194"	"inicit ipse rogis, tergoque et **pectore** **fusam**"	"fundo; pectus"	9.79
339	"stat. ach. 1.369"	"emineat quantumque umeros **ac** pectora **fundat**,"	"stat. theb. 9.676"	"**ac** **fudisse** suum, nec se vestigia mutant:"	"fundo; atque"	9.56
340	"stat. ach. 1.372"	"qualiter **Idaliae** **volucres**, ubi mollia frangunt"	"stat. theb. 5.63"	"ceston et **Idalias** procul ablegasse **volucres**"	"idalie-idalius; uolucer-uolucris"	9.43
341	"stat. ach. 1.372"	"qualiter **Idaliae** **volucres**, ubi mollia frangunt"	"stat. theb. 12.16"	"**Idaliae** **volucres** fulvum aspexere draconem,"	"uolucer-uolucris; idalie-idalius"	9.83
342	"stat. ach. 1.374"	"**si** iunxit pinnas **diversoque** hospita tractu"	"stat. theb. 7.582"	"ceu duo **diverso** pariter **si** fulmina caelo"	"diuersus; si"	9.21
343	"stat. ach. 1.375"	"**venit** **avis**, cunctae primum mirantur et horrent:"	"stat. theb. 7.387"	"excidium moliris **avis**: **venere** volentes"	"uenio; auia-auis-auus"	9.31
344	"stat. ach. 1.375"	"**venit** avis, cunctae **primum** mirantur et horrent:"	"stat. theb. 7.625"	"**ventus** uti **primas** struit intra nubila vires,"	"primus; uenio"	9.42
345	"stat. ach. 1.376"	"mox propius propiusque **volant**, atque aere in **ipso**"	"stat. theb. 6.320"	"ille ibit, minus **ipse** **voles**.” sic ignea lora"	"ipse; uolo"	9.25
346	"stat. ach. 1.376"	"mox propius propiusque **volant**, atque aere in **ipso**"	"stat. theb. 8.203"	"**ipsi** amnes **ipsaeque** **volent** arescere laurus,"	"uolo; ipse"	9.53
347	"stat. ach. 1.376"	"mox propius propiusque volant, **atque** aere in **ipso**"	"stat. theb. 10.481"	"Sidonia **atque** **ipsas** calcent in sanguine Thebas."	"atque; ipse"	9.30
348	"stat. ach. 1.376"	"mox propius propiusque volant, **atque** aere in **ipso**"	"stat. theb. 12.757"	"linquebant fretique deis **atque** **ipsius** armis;"	"ipse; atque"	9.30
349	"stat. ach. 1.377"	"paulatim fecere suam **plausuque** **secundo**"	"stat. theb. 10.201"	"vidi, et me volucres circum **plausere** **secundae**."	"secundus; plaudo"	10.46
350	"stat. ach. 1.378"	"circueunt hilares et ad **alta** **cubilia** ducunt."	"stat. theb. 2.134"	"Et iam Mygdoniis elata **cubilibus** **alto**"	"cubile; alo-alto-altum-altus"	9.16
351	"stat. ach. 1.381"	"**auribus** et **tacito** dat verba novissima vultu,"	"stat. theb. 1.532"	"imperat acciri **tacitaque** immurmurat **aure**."	"taceo-tacitum-tacitus; auris"	9.50
352	"stat. ach. 1.381"	"auribus et **tacito** dat verba novissima **vultu**,"	"stat. theb. 1.674"	"in terram **vultus**, **taciteque** ad Tydea laesum"	"uultus; taceo-tacitum"	9.18
353	"stat. ach. 1.381"	"auribus et tacito **dat** verba **novissima** vultu,"	"stat. theb. 3.444"	"incertusque animi, **daret** armis iura **novosque**"	"nouus; do"	9.49
354	"stat. ach. 1.382"	"tunc **excepta** freto longe **cervice** reflexa"	"stat. theb. 4.433"	"effusam pharetra **cervicem** **excepta** quiescit,"	"excepto-excipio; ceruix"	9.64
355	"stat. ach. 1.383"	"abnatat et **blandis** **adfatur** litora votis:"	"stat. theb. 11.103"	"volgus et **adfatus** matris **blandamque** precatu"	"blandus; affor"	9.74
356	"stat. ach. 1.386"	"**sis** felix taceasque, **precor**, quo more tacebat"	"stat. theb. 7.523"	"— **sitque** **precor** — quid me, oro, decet quidve ista, Pelasgi,"	"precor; sum"	9.44
357	"stat. ach. 1.388"	"templa nec instabili **fama** superabere **Delo**;"	"stat. theb. 5.55"	"terra, nec illa Samo **fama** **Delove** sonanti"	"fama; delos-delus"	9.60
358	"stat. ach. 1.393"	"ne, precor! hic thiasi tantum et nihil **utile** **bellis**, —"	"stat. theb. 7.66"	"corniger Hebrus aquis; tunc quod pecus **utile** **bello**"	"bellum-bellus; utile-utilis"	9.03
359	"stat. ach. 1.394"	"**hoc** famam narrare **doce** — dumque arma parantur"	"stat. theb. 2.273"	"struxerat. **hoc**, **docti** quamquam maiora, laborant"	"doceo; huc"	9.38
360	"stat. ach. 1.394"	"hoc famam narrare doce — dumque **arma** **parantur**"	"stat. theb. 3.350"	"**arma** **para**! nusquam pietas, non gentibus aequum"	"arma-armo; paro"	9.78
361	"stat. ach. 1.394"	"hoc **famam** narrare **doce** — dumque arma parantur"	"stat. theb. 4.651"	"Phoebe, **doce**: nos rara manent exordia **famae**."	"doceo; fama"	9.24
362	"stat. ach. 1.396"	"**cedo** **equidem** — sit virgo pii Lycomedis Achilles.”"	"stat. theb. 7.178"	"**cedo** **equidem**, quo sacra tamen ritusque peremptae"	"cedo; equidem"	9.03
363	"stat. ach. 1.396"	"**cedo** **equidem** — sit virgo pii Lycomedis Achilles.”"	"stat. theb. 8.516"	"**cedo** **equidem** veniamque precor.” sic orsus abibat."	"equidem; cedo"	9.03
364	"stat. ach. 1.397"	"Interea **meritos** ultrix Europa **dolores**"	"stat. theb. 5.104"	"'rem summam instinctu superum **meritique** **doloris**,"	"mereo; dolor"	9.12
365	"stat. ach. 1.398"	"dulcibus **armorum** **furiis** et supplice regum"	"stat. theb. 7.562"	"**arma** iterum **furiaeque** placent; fera tempus Erinys"	"arma; furia"	9.60
366	"stat. ach. 1.405"	"quid **maneat** populos, **ubi** tanta iniuria **primos**"	"stat. theb. 7.670"	"qualis **ubi** **primam** leo **mane** cubilibus atris"	"maneo; primus; ubi-ubius"	9.37
367	"stat. ach. 1.410"	"Europamque Asiamque vetat; **quasque** **ordine** gentes"	"stat. theb. 5.8"	"**ordinis**, ut **cuique** ante locus ductorque, monentur"	"ordo; quisque"	9.73
368	"stat. ach. 1.412"	"fervet amor belli concussasque **erigit** **urbes**,"	"stat. theb. 4.382"	"**erectam** attonitis implet clamoribus **urbem**:"	"urbs; erigo"	9.29
369	"stat. ach. 1.412"	"**fervet** amor **belli** concussasque erigit urbes,"	"stat. theb. 10.560"	"**bellum** intrasse putes: **fervent** discursibus arces,"	"ferueo-feruo; bellum-bellus"	9.26
370	"stat. ach. 1.416"	"Cirrha sagittiferas certat **stipare** **pharetras**,"	"stat. theb. 4.156"	"**stipes**, inexhaustis artantur tela **pharetris**."	"pharetra; stipo"	9.43
371	"stat. ach. 1.417"	"Lerna graves **clipeos** caesis **vestire** **iuvencis**."	"stat. theb. 3.591"	"nec pudor emerito **clipeum** **vestisse** **iuvenco**."	"uestio; iuuencus; clipeus"	10.08
372	"stat. ach. 1.417"	"Lerna **graves** clipeos **caesis** vestire iuvencis."	"stat. theb. 9.409"	"colla **gravemque** gelu crinem, **ceciditque** soluta"	"grauis-grauo; caedo"	9.87
373	"stat. ach. 1.421"	"Phocis et Aoniae iaculis **rarescitis** **umbrae**,"	"stat. theb. 1.343"	"promisere iubar, nec **rarescentibus** **umbris**"	"umbra; raresco"	9.86
374	"stat. ach. 1.426"	"nusquam **umbrae** veteres: **minor** Othrys et ardua sidunt"	"stat. theb. 6.123"	"exsequiale sacrum carmenque **minoribus** **umbris**"	"umbra; paruus"	9.03
375	"stat. ach. 1.427"	"Taygeta, **exuti** viderunt aera **montes**,"	"stat. theb. 3.672"	"flamina et **exuti** concreto frigore **montes**,"	"mons; exuo"	9.22
376	"stat. ach. 1.428"	"iam natat **omne** nemus: **caeduntur** robora classi,"	"stat. theb. 8.450"	"perculerant ferro; sed dum spolia **omnia** **caesis**"	"caedo; omnis"	9.05
377	"stat. ach. 1.429"	"**silva** minor remis, ferrum lassatur in **usus**"	"stat. theb. 3.561"	"mentibus his **usae**: **silvas** amor unus humumque"	"utor; silua"	9.06
378	"stat. ach. 1.429"	"silva **minor** **remis**, ferrum lassatur in usus"	"stat. theb. 8.214"	"**remus** aquas, ipsique **minus** iam ducere venti."	"paruus; remi-remus"	9.40
379	"stat. ach. 1.431"	"**belligeros** quod frenet **equos**, quod mille catenis"	"stat. theb. 7.461"	"**belligerosque** hortantur **equos**, hi pectora fletu"	"equus; belliger"	9.27
380	"stat. ach. 1.432"	"**squalentes** **nectat** tunicas, quod sanguine fumet"	"stat. theb. 6.31"	"vittarum **nexu** genitor **squalentiaque** ora"	"squaleo; necto"	9.83
381	"stat. ach. 1.432"	"squalentes nectat tunicas, quod **sanguine** **fumet**"	"stat. theb. 10.743"	"laxat, agit turmas idem atque in **sanguine** **fumat**,"	"sanguis; fumo"	9.21
382	"stat. ach. 1.433"	"**vulneraque** **alta** bibat, quod conspirante veneno"	"stat. theb. 3.130"	"**vulneraque** **alta** rigant lacrimis,pars spicula dextra"	"alo-alto-altum-altus; uulnero-uulnus"	9.26
383	"stat. ach. 1.434"	"**impellat** mortes; **tenuant** umentia saxa"	"stat. theb. 4.581"	"canities **tenuesque** **impelli** sanguine vultus,"	"impello; tenuo"	10.24
384	"stat. ach. 1.434"	"**impellat** **mortes**; tenuant umentia saxa"	"stat. theb. 12.734"	"**impulerit** currus, rapido **mortemque** fugamque"	"impello; mors"	9.18
385	"stat. ach. 1.436"	"nec modus aut arcus lentare aut **fundere** **glandes**"	"stat. theb. 7.338"	"**glandibus** et torta zephyros incidere **funda**"	"glans; fundo"	9.51
386	"stat. ach. 1.437"	"**aut** torrere sudes **galeasque** attollere conis."	"stat. theb. 9.537"	"non tamen **aut** ensem **galeamve** audacia cuiquam"	"aut; galea"	9.21
387	"stat. ach. 1.438"	"hos inter **motus** pigram gemit **una** quietem"	"stat. theb. 2.367"	"fit mora consilio, cum multa **moventibus** **una**"	"moueo; una-uno-unus"	9.41
388	"stat. ach. 1.439"	"Thessalia et geminis incusat **fata** **querellis**,"	"stat. theb. 11.711"	"hunc morem **fandi** longae fecere **querellae**;"	"for; querela"	9.63
389	"stat. ach. 1.441"	"Iam Pelopis terras Graiumque **exhauserat** **orbem**"	"stat. theb. 7.25"	"sternet humi populos miseruntque **exhauriet** **orbem**,"	"orbis-orbo; exhaurio"	9.84
390	"stat. ach. 1.441"	"Iam Pelopis terras **Graiumque** **exhauserat** orbem"	"stat. theb. 10.838"	"caedis, et **exhaustis** olim **Graiumque** suisque"	"graii; exhaurio"	10.24
391	"stat. ach. 1.442"	"praecipitans in **transtra** **viros** insanus equosque"	"stat. theb. 5.404"	"**transtra** per et remos impressaque terga **virorum**"	"transtrum; uir"	9.14
392	"stat. ach. 1.442"	"praecipitans in transtra **viros** **insanus** equosque"	"stat. theb. 10.919"	"stare **virum** **insanasque** vident deposcere pugnas,"	"uir; insanus"	9.89
393	"stat. ach. 1.444"	"stagna **suasque** hiemes classis promota **suosque**"	"stat. theb. 11.758"	"destituunt furto; nulli **sua** signa **suusque**"	"suus"	9.19
394	"stat. ach. 1.446"	"deficit et totos **consumunt** carbasa **ventos**."	"stat. theb. 10.563"	"**consumpsit** **ventura** timor: iam tecta replerunt"	"consumo; uenio"	9.04
395	"stat. ach. 1.446"	"**deficit** et totos consumunt carbasa **ventos**."	"stat. theb. 12.325"	"huc adtolle genas **defectaque** lumina: **venit**"	"deficio; uenio"	9.03
396	"stat. ach. 1.452"	"**ut** **vidit** tranare rates, ter monte ter undis"	"stat. theb. 10.813"	"ipsa dedi. **viden** **ut** iugulo consumpserit ensem?"	"ut; uideo"	9.70
397	"stat. ach. 1.452"	"ut vidit tranare rates, ter **monte** ter **undis**"	"stat. theb. 12.654"	"tunc **montes** **undaeque** fremunt, tunc proelia caecis"	"unda; mons"	9.12
398	"stat. ach. 1.453"	"intonuit **saevaeque** **dedit** praesagia noctis,"	"stat. theb. 2.301"	"invidiam, **saevis** **detur** si quando potiri"	"do; saeuus"	9.12
399	"stat. ach. 1.454"	"coetus ibi **armorum** Troiae **fatalis**, ibi ingens"	"stat. theb. 11.198"	"Eumenis, alipedemque citum **fataliaque** **arma**"	"arma; fatalis"	9.60
400	"stat. ach. 1.455"	"**iuratur** **bellum**, donec sol annuus omnes"	"stat. theb. 4.305"	"hos **belli** coetus **iurataque** pectora Marti"	"iuro; bellum-bellus"	9.61
401	"stat. ach. 1.456"	"conficeret metas, tunc **primum** Graecia **vires**"	"stat. theb. 3.517"	"saepe tuli: iam tum. **prima** cum pube **virentem**"	"uireo; primus"	9.19
402	"stat. ach. 1.458"	"in corpus **vultumque** **coit** et rege **sub** uno"	"stat. theb. 11.408"	"bellum uteri, **coeuntque** pares **sub** casside **voltus**,"	"uultus; coeo; sub"	9.26
403	"stat. ach. 1.459"	"disposita **est**. sic curva **feras** indago latentes"	"stat. theb. 11.144"	"has **latura** viro taedas **erat**! — : ergo roganti,"	"sum; fero"	9.03
404	"stat. ach. 1.460"	"claudit et admotis paulatim **cassibus** **artat**."	"stat. theb. 6.453"	"respicit et victam proiecit **casibus** **artem**."	"arto; casus"	10.05
405	"stat. ach. 1.464"	"inque vicem stupuere **greges** **socioque** timore"	"stat. theb. 2.691"	"funeribus **socioque** **gregi** non sponte superstes"	"socio-socius; grex"	10.43
406	"stat. ach. 1.464"	"inque **vicem** **stupuere** greges socioque timore"	"stat. theb. 4.282"	"hi lucis **stupuisse** **vices** noctisque feruntur"	"stupeo; uicis"	9.95
407	"stat. ach. 1.464"	"inque vicem stupuere **greges** **socioque** timore"	"stat. theb. 12.675"	"ipse tuens **sociumque** **gregem** metuendaque quondam"	"grego-grex; socius"	9.13
408	"stat. ach. 1.465"	"mansuescunt: simul hirtus aper, simul **ursa** **lupusque**"	"stat. theb. 4.660"	"seminecesque **lupos** scissasque Mimallones **ursas**."	"ursa; lupus"	9.80
409	"stat. ach. 1.466"	"cogitur et **captos** contempsit cerva **leones**"	"stat. theb. 2.618"	"tunc audax iaculis et **capti** pelle **leonis**"	"capio-captus; leo"	9.61
410	"stat. ach. 1.468"	"Atridae **famamque** avida **virtute** paternam"	"stat. theb. 3.103"	"quo satis ore tuis **famam** **virtutibus** addam,"	"uirtus; fama"	9.79
411	"stat. ach. 1.468"	"Atridae famamque avida **virtute** **paternam**"	"stat. theb. 7.257"	"non falsus **virtute** nepos: procul, oro, **paternum**"	"uirtus; paternus"	9.41
412	"stat. ach. 1.471"	"armenti **reges** **atque** aequum moenibus orbem,"	"stat. theb. 1.127"	"invidia **atque** parens odii metus, inde **regendi**"	"rego; atque"	9.00
413	"stat. ach. 1.471"	"armenti reges **atque** **aequum** moenibus orbem,"	"stat. theb. 1.135"	"in diversa trahunt **atque** **aequis** vincula laxant"	"aequus; atque"	9.19
414	"stat. ach. 1.471"	"armenti **reges** **atque** aequum moenibus orbem,"	"stat. theb. 6.454"	"Rursus praecipites in **recta** **ac** devia campi"	"rego; atque"	9.70
415	"stat. ach. 1.471"	"armenti **reges** atque aequum **moenibus** orbem,"	"stat. theb. 10.542"	"imber atrox, **rectosque** tenent in **moenia** voltus"	"moenia; rego"	9.12
416	"stat. ach. 1.471"	"**armenti** **reges** atque aequum moenibus orbem,"	"stat. theb. 11.28"	"**armenti** **reges** magno leo fregit hiatu"	"armentum; rego-rex"	9.26
417	"stat. ach. 1.471"	"armenti **reges** **atque** aequum moenibus orbem,"	"stat. theb. 12.74"	"**atque** ultra **recture** puer, venientia qui nunc"	"atque; rego"	9.47
418	"stat. ach. 1.473"	"omnis in absentem **belli** manus **ardet** Achillem,"	"stat. theb. 4.337"	"ore mei; tunc **bella** tibi ferrumque, quod **ardes**,"	"bellum-bellus; ardeo"	9.10
419	"stat. ach. 1.473"	"**omnis** in **absentem** belli manus ardet Achillem,"	"stat. theb. 6.630"	"tu diversa tene, fraus cursibus **omnis** **abesto**.”"	"omnis; absum"	9.58
420	"stat. ach. 1.479"	"Centaurus? **patrii** propior cui linea **caeli**,"	"stat. theb. 8.514"	"tu **patriam** **caelumque** mihi, quis tanta relatu"	"caelum-caelus; patrius"	9.33
