# Tesserae V3 results
#
# session   = 00000005
# source    = ovid.metamorphoses
# target    = statius.achilleid
# unit      = line
# feature   = stem
# stopsize  = 10
# stbasis   = both
# stopwords = et qui quis sum in hic ille ego neque tu
# max_dist  = 10
# dibasis   = freq
# cutoff    = 9
# filter    = off

"RESULT"	"TARGET_LOC"	"TARGET_TXT"	"SOURCE_LOC"	"SOURCE_TXT"	"SHARED"	"SCORE"
680	"stat. ach. 1.574"	"Chironis ducitque **manum** digitosque **sonanti**"	"ov. met. 10.205"	"Te lyra pulsa **manu**, te carmina nostra **sonabunt**,"	"manus; sono"	9.37
681	"stat. ach. 1.576"	"et ligat amplexus et **mille** **per** oscula laudat."	"ov. met. 7.534"	"**miliaque** incultos serpentum multa **per** agros"	"mille; per"	9.36
682	"stat. ach. 1.576"	"et ligat amplexus et mille per **oscula** **laudat**."	"ov. met. 14.658"	"paucaque **laudatae** dedit **oscula**, qualia numquam"	"osculo-osculum; laudo"	9.79
683	"stat. ach. 1.580"	"**ipsa** **quoque** et validos proferre modestius artus"	"ov. met. 15.214"	"Nostra **quoque** **ipsorum** semper requieque sine ulla"	"ipse; quisque-quoque"	9.91
684	"stat. ach. 1.581"	"et tenuare **rudes** attrito pollice **lanas**"	"ov. met. 6.19"	"Sive **rudem** primos **lanam** glomerabat in orbes,"	"lana; rudis"	9.49
685	"stat. ach. 1.583"	"pensa manu; **vocisque** **sonum** pondusque tenentis,"	"ov. met. 1.637"	"pertimuitque **sonos** propriaque exterrita **voce** est."	"sonus; uox"	9.13
686	"stat. ach. 1.584"	"**quodque** fugit **comites**, nimio quod lumine sese"	"ov. met. 4.152"	"causa **comesque** tui; **quique** a me morte revelli"	"comes; quisque"	9.63
687	"stat. ach. 1.586"	"miratur: **iam** **iamque** dolos **aperire** parantem"	"ov. met. 10.457"	"**iamque** fores **aperit**, **iam** ducitur intus: at illi"	"iam; aperio"	9.01
688	"stat. ach. 1.586"	"miratur: **iam** **iamque** dolos aperire **parantem**"	"ov. met. 13.667"	"**iamque** **parabantur** captivis vincla lacertis:"	"iam; paro"	9.59
689	"stat. ach. 1.588"	"sic sub **matre** Rhea **iuvenis** regnator Olympi"	"ov. met. 7.612"	"**matrumque** nuruumque animae **iuvenumque** senumque:"	"iuuenis; mater"	9.81
690	"stat. ach. 1.589"	"**oscula** securae **dabat** insidiosa sorori"	"ov. met. 10.292"	"ore suo non falsa premit: **dataque** **oscula** virgo"	"osculo-osculum; do"	9.74
691	"stat. ach. 1.590"	"**frater** adhuc, **medii** donec reverentia cessit"	"ov. met. 5.564"	"At **medius** **fratrisque** sui maestaeque sororis"	"frater; medius"	9.35
692	"stat. ach. 1.591"	"**sanguinis** et **versos** germana expavit amores."	"ov. met. 13.492"	"canitiemque suam concreto in **sanguine** **verrens**"	"uerro; sanguis"	9.83
693	"stat. ach. 1.594"	"**stabat** et admissum caelo **nemus**: huius in umbra"	"ov. met. 10.547"	"**stet** mihi **ne** magno tua gloria. Non movet aetas"	"sto; neo"	9.26
694	"stat. ach. 1.597"	"**ferre** trabes gratosque **deo** praestare furores,"	"ov. met. 1.598"	"cum **deus** inducta **latas** caligine terras"	"fero; deus"	9.40
695	"stat. ach. 1.597"	"ferre trabes **gratosque** **deo** praestare furores,"	"ov. met. 11.100"	"Huic **deus** optandi **gratum**, sed inutile, fecit"	"deus; gratus"	9.80
696	"stat. ach. 1.597"	"ferre trabes **gratosque** deo **praestare** furores,"	"ov. met. 14.171"	"esse satis potero, **praestem** licet omnia, **gratus**."	"gratus; praesto"	9.25
697	"stat. ach. 1.600"	"nec satis est: **stat** fine **dato** metuenda sacerdos"	"ov. met. 2.151"	"**statque** super manibusque **datas** contingere habenas"	"do; sto"	9.38
698	"stat. ach. 1.600"	"nec satis est: stat fine **dato** metuenda **sacerdos**"	"ov. met. 13.703"	"**dantque** **sacerdoti** custodem turis acerram,"	"do; sacerdos"	10.14
699	"stat. ach. 1.600"	"nec satis est: stat **fine** **dato** metuenda sacerdos"	"ov. met. 14.132"	"lux aeterna mihi carituraque **fine** **dabatur**,"	"finis; do"	9.43
700	"stat. ach. 1.600"	"nec **satis** est: stat fine **dato** metuenda sacerdos"	"ov. met. 15.472"	"ubera **dent** **saturae** manibus pressanda capellae!"	"sero; do"	9.78
701	"stat. ach. 1.601"	"exploratque **aditus**, ne. **quis** temerator oberret"	"ov. met. 10.651"	"Hippomenen **adii** docuique, **quis** usus in illis."	"queo; adeo"	9.53
702	"stat. ach. 1.601"	"exploratque **aditus**, **ne**. quis temerator oberret"	"ov. met. 13.465"	"Vos modo, **ne** Stygios **adeam** non libera manes,"	"adeo; ne-neo"	9.71
703	"stat. ach. 1.602"	"agmine femineo, **tacitus** **sibi** risit Achilles,"	"ov. met. 9.474"	"“Me miseram! **tacitae** quid vult **sibi** noctis imago?"	"sui; taceo-tacitus"	9.62
704	"stat. ach. 1.602"	"**agmine** **femineo**, tacitus sibi risit Achilles,"	"ov. met. 13.693"	"**agmen** **femineum**, iugulo dare pectus aperto,"	"agmen; femineus"	10.03
705	"stat. ach. 1.608"	"vincitur Aeacide, quantum **premit** **ipsa** sorores."	"ov. met. 10.557"	"(et requievit) ‘humo’ **pressitque** et gramen et **ipsum**,"	"premo; ipse"	9.43
706	"stat. ach. 1.609"	"**ut** vero e **tereti** demisit nebrida collo"	"ov. met. 2.735"	"**ut** **teres** in dextra, qua somnos ducit et arcet,"	"teres; ut"	9.57
707	"stat. ach. 1.609"	"**ut** **vero** e tereti demisit nebrida collo"	"ov. met. 8.195"	"**ut** **veras** imitetur aves. Puer Icarus una"	"uero-uerus; ut"	9.25
708	"stat. ach. 1.611"	"**cinxit** purpureis flaventia **tempora** vittis"	"ov. met. 1.451"	"**tempora** **cingebat** de qualibet arbore Phoebus."	"cingo; tempus"	9.59
709	"stat. ach. 1.613"	"attonito **stat** turba metu **sacrisque** relictis"	"ov. met. 8.716"	"ante gradus **sacros** cum **starent** forte locique"	"sacer; sto"	9.57
710	"stat. ach. 1.613"	"attonito **stat** turba metu sacrisque **relictis**"	"ov. met. 11.464"	"umentes oculos, **stantemque** in puppe **relicta**"	"relinquo; sto"	9.26
711	"stat. ach. 1.613"	"attonito stat **turba** metu **sacrisque** relictis"	"ov. met. 12.33"	"officium **turbamque** **sacri** vocesque precantum"	"turba; sacer-sacrum"	9.92
712	"stat. ach. 1.613"	"attonito stat **turba** **metu** sacrisque relictis"	"ov. met. 15.517"	"quadrupedes monstrique **metu** **turbantur** et altis"	"metus; turbo"	9.98
713	"stat. ach. 1.614"	"illum ambire libet pronosque **attollere** **vultus**."	"ov. met. 4.144"	"nominat: exaudi **vultusque** **attolle** iacentes!’"	"uultus; attollo"	10.07
714	"stat. ach. 1.615"	"talis, ubi **ad** Thebas vultumque animumque **remisit**"	"ov. met. 3.376"	"exspectare sonos, **ad** quos sua verba **remittat**."	"remitto; ad"	9.06
715	"stat. ach. 1.615"	"talis, ubi ad Thebas **vultumque** **animumque** remisit"	"ov. met. 7.133"	"demisere metu **vultumque** **animumque** Pelasgi."	"animus; uultus"	9.26
716	"stat. ach. 1.615"	"talis, ubi **ad** Thebas vultumque **animumque** remisit"	"ov. met. 7.658"	"Hi te **ad** bella pares annis **animisque** sequentur,"	"animus; ad"	9.16
717	"stat. ach. 1.616"	"Euhius et patrio **satiavit** **pectora** luxu,"	"ov. met. 6.281"	"pascere” ait “**satiaque** meo tua **pectora** luctu:"	"pectus; satio"	9.58
718	"stat. ach. 1.621"	"defluit in **terras** mutumque amplectitur **orbem**:"	"ov. met. 2.7"	"**terrarumque** **orbem**, caelumque quod inminet **orbi**."	"orbis-orbo; terra; orbis"	9.17
719	"stat. ach. 1.621"	"defluit in **terras** **mutumque** amplectitur orbem:"	"ov. met. 10.389"	"**Muta** silet virgo **terramque** inmota tuetur"	"terra; mutum-mutus"	9.23
720	"stat. ach. 1.622"	"consedere chori paulumque **exercita** **pulsu**"	"ov. met. 6.375"	"litibus **exercent** linguas **pulsoque** pudore,"	"pello; exerceo"	9.98
721	"stat. ach. 1.623"	"**aera** tacent, **tenero** cum solus ab agmine Achilles"	"ov. met. 4.616"	"**aera** carpebat **tenerum** stridentibus alis."	"tener; aer-aera-aes"	9.55
722	"stat. ach. 1.623"	"**aera** tacent, **tenero** cum solus ab agmine Achilles"	"ov. met. 8.214"	"quae **teneram** prolem produxit in **aera** nido,"	"aer-aera-aes; tener"	9.27
723	"stat. ach. 1.623"	"aera tacent, **tenero** **cum** solus ab agmine Achilles"	"ov. met. 9.482"	"Pro! Venus et **tenera** volucer **cum** matre Cupido,"	"tener; cum"	9.06
724	"stat. ach. 1.624"	"haec **secum**: “quonam **timidae** **commenta** parentis"	"ov. met. 13.38"	"et **sibi** inutilior **timidi** **commenta** retexit"	"timidus; commento-commentum-commentus; sui"	9.43
725	"stat. ach. 1.625"	"usque **feres**? **primumque** imbelli carcere perdes"	"ov. met. 7.501"	"Postquam congressus **primi** sua verba **tulerunt**,"	"primus; fero"	9.60
726	"stat. ach. 1.625"	"usque **feres**? **primumque** imbelli carcere perdes"	"ov. met. 10.240"	"corpora cum forma **primae** vulgasse **feruntur**:"	"primus; fero"	9.31
727	"stat. ach. 1.625"	"usque **feres**? **primumque** imbelli carcere perdes"	"ov. met. 13.596"	"pro patruo **tulit** arma suo **primisque** sub annis"	"primus; fero"	9.62
728	"stat. ach. 1.626"	"florem animi? **non** tela licet **Mavortia** dextra,"	"ov. met. 8.437"	"**Non** tulit et tumida frendens **Mavortius** ira"	"mauortius; non"	9.01
729	"stat. ach. 1.626"	"florem **animi**? **non** tela licet Mavortia dextra,"	"ov. met. 13.550"	"**non** oblita **animorum**, annorum oblita suorum,"	"non; animus"	9.06
730	"stat. ach. 1.627"	"non **trepidas** agitare **feras**, ubi campus et amnes"	"ov. met. 2.194"	"vastarumque videt **trepidus** simulacra **ferarum**."	"trepidus; fera-ferus"	9.59
731	"stat. ach. 1.627"	"non trepidas agitare **feras**, ubi **campus** et amnes"	"ov. met. 2.662"	"iam cibus herba placet, iam **latis** currere **campis**"	"campus; fero"	9.34
732	"stat. ach. 1.627"	"non **trepidas** **agitare** feras, ubi campus et amnes"	"ov. met. 3.354"	"Adspicit hunc **trepidos** **agitantem** in retia cervos"	"agito; trepidus"	10.37
733	"stat. ach. 1.627"	"non trepidas agitare **feras**, ubi **campus** et amnes"	"ov. met. 11.356"	"**latarumque** iacens **campos** spectabat aquarum,"	"fero; campus"	9.79
734	"stat. ach. 1.630"	"nullus honos? **Stygiasque** procul iam raptus ad **umbras**"	"ov. met. 1.139"	"quasque recondiderat **Stygiisque** admoverat **umbris**,"	"umbra; stygius"	9.59
735	"stat. ach. 1.630"	"nullus honos? **Stygiasque** procul iam raptus **ad** umbras"	"ov. met. 4.437"	"qua sit iter, manes, **Stygiam** qua ducat **ad** urbem,"	"stygius; ad"	9.16
736	"stat. ach. 1.630"	"nullus honos? Stygiasque procul iam **raptus** ad **umbras**"	"ov. met. 7.249"	"**umbrarumque** rogat **rapta** cum coniuge regem,"	"umbra; rapio"	9.65
737	"stat. ach. 1.630"	"nullus honos? Stygiasque procul iam raptus **ad** **umbras**"	"ov. met. 10.16"	"**umbrarum** dominum. Pulsisque **ad** carmina nervis"	"umbra; ad"	9.57
738	"stat. ach. 1.631"	"dicor, et orbatus **plangit** **mea** funera Chiron?"	"ov. met. 2.584"	"**Plangere** nuda **meis** conabar pectora palmis:"	"plango; meum-meus"	9.29
739	"stat. ach. 1.632"	"tu nunc tela manu, nostros tu **dirigis** **arcus**"	"ov. met. 2.129"	"Nec tibi **directos** placeat via quinque per **arcus**:"	"arcus; dirigo"	9.35
740	"stat. ach. 1.632"	"tu nunc tela **manu**, nostros tu dirigis **arcus**"	"ov. met. 2.615"	"scire coactus erat, nec non **arcumque** **manumque**"	"manus; arcus"	9.76
741	"stat. ach. 1.637"	"aequaevamque facem captus **noctesque** **diesque**"	"ov. met. 2.343"	"**nocte** **dieque** vocant adsternunturque sepulcro."	"nox; dies"	9.31
742	"stat. ach. 1.637"	"aequaevamque facem captus **noctesque** **diesque**"	"ov. met. 4.260"	"nympha larum inpatiens, et sub Iove **nocte** **dieque**"	"dies; nox"	9.31
743	"stat. ach. 1.637"	"aequaevamque facem captus **noctesque** **diesque**"	"ov. met. 8.1"	"Iam nitidum retegente **diem** **noctisque** fugante"	"dies; nox"	9.40
744	"stat. ach. 1.637"	"aequaevamque facem captus **noctesque** **diesque**"	"ov. met. 9.292"	"Septem ego per **noctes**, totidem cruciata **diebus**,"	"dies; nox"	9.28
745	"stat. ach. 1.637"	"aequaevamque facem captus **noctesque** **diesque**"	"ov. met. 12.46"	"**nocte** **dieque** patet. Tota est ex aere sonanti,"	"dies; nox"	9.31
746	"stat. ach. 1.638"	"dissimulas. quonam usque premes **urentia** **pectus**"	"ov. met. 7.803"	"ulla erat: aequales **urebant** **pectora** flammae."	"uro; pectus"	10.01
747	"stat. ach. 1.640"	"Sic ait; et **densa** **noctis** gavisus in umbra"	"ov. met. 15.31"	"et caput extulerat **densissima** sidereum **Nox**:"	"densus; nox"	9.28
748	"stat. ach. 1.641"	"tempestiva suis torpere **silentia** **furtis**"	"ov. met. 2.700"	"“ire boves, fer opem **furtoque** **silentia** deme:"	"furtum; silentium-sileo"	10.04
749	"stat. ach. 1.642"	"vi **potitur** **votis** et toto pectore veros"	"ov. met. 9.313"	"Argolis Alcmene **potiturque** puerpera **voto**.’"	"potio; uotum-uoueo"	9.46
750	"stat. ach. 1.642"	"**vi** **potitur** votis et toto pectore veros"	"ov. met. 10.429"	"‘**Vive**,’ ait haec ‘**potiere** tuo’ — et, non ausa ‘parente’"	"potio; uis"	9.35
751	"stat. ach. 1.642"	"vi **potitur** **votis** et toto pectore veros"	"ov. met. 11.265"	"et **potitur** **votis** ingentique implet Achille."	"potio-potior; uotum-uoueo"	9.08
752	"stat. ach. 1.642"	"vi **potitur** **votis** et toto pectore veros"	"ov. met. 13.251"	"atque ita captivo victor **votisque** **potitus**"	"potior; uotum-uoueo"	9.74
753	"stat. ach. 1.643"	"admovet amplexus; vidit **chorus** omnis ab **alto**"	"ov. met. 2.441"	"Ecce, suo comitata **choro** Dictynna per **altum**"	"alo-altum-altus; chorus"	9.06
754	"stat. ach. 1.643"	"admovet **amplexus**; **vidit** chorus omnis ab alto"	"ov. met. 6.100"	"**amplectens** saxoque iacens lacrimare **videtur**."	"uideo; amplector"	9.44
755	"stat. ach. 1.646"	"sed Bacchi comites, **discussa** **nube** soporis,"	"ov. met. 15.70"	"Iuppiter an venti **discussa** **nube** tonarent,"	"discutio; nubes-nubis-nubo"	10.16
756	"stat. ach. 1.647"	"**signa** choris indicta putant; fragor undique **notus**"	"ov. met. 6.670"	"excessere **notae**, **signataque** sanguine pluma est."	"nosco-notus; signo"	9.00
757	"stat. ach. 1.647"	"**signa** choris **indicta** putant; fragor undique notus"	"ov. met. 15.668"	"sede velit, **signis** caelestibus **indicet**, orant."	"indico; signum"	9.21
758	"stat. ach. 1.648"	"**tollitur**, et thyrsos **iterum** vibrabat Achilles,"	"ov. met. 11.619"	"vix oculos **tollens** **iterumque** **iterumque** relabens"	"iterum; tollo"	9.31
759	"stat. ach. 1.649"	"ante tamen dubiam **verbis** solatus **amicis**:"	"ov. met. 4.77"	"quod datus est **verbis** ad **amicas** transitus aures.’"	"amica-amicus; uerbum"	9.02
760	"stat. ach. 1.649"	"ante **tamen** **dubiam** verbis solatus amicis:"	"ov. met. 4.401"	"sed cum luce **tamen** **dubiae** confinia noctis:"	"dubius; tamen"	9.98
761	"stat. ach. 1.649"	"ante tamen dubiam **verbis** **solatus** amicis:"	"ov. met. 11.685"	"cum Ceyce suo! **Solantia** tollite **verba**!"	"uerbum; solo-solor"	9.23
762	"stat. ach. 1.651"	"paene Iovi silvis **nivibusque** immisit **alendum**"	"ov. met. 1.50"	"**nix** tegit **alta** duas: totidem inter utrumque locavit"	"alo; nix"	9.63
763	"stat. ach. 1.652"	"Thessalicis. nec ego hos **cultus** **aut** foeda subissem"	"ov. met. 6.171"	"caelestes? **aut** cur **colitur** Latona per aras,"	"colo; aut"	9.04
764	"stat. ach. 1.653"	"tegmina, ni **primo** tu **visa** in litore: cessi"	"ov. met. 4.68"	"(quid non sentit amor?) **primi** **vidistis** amantes,"	"primus; uideo"	9.43
765	"stat. ach. 1.654"	"te propter, tibi pensa **manu**, tibi mollia **gesto**"	"ov. met. 11.673"	"visus erat, **gestumque** **manus** Ceycis habebat."	"manus; gero"	9.58
766	"stat. ach. 1.657"	"sed pater — : ante **igni** **ferroque** excisa iacebit"	"ov. met. 3.548"	"moenia diruerent, **ferrumque** **ignisque** sonarent!"	"ferrum; ignio-ignis"	9.61
767	"stat. ach. 1.657"	"sed pater — : ante **igni** **ferroque** excisa iacebit"	"ov. met. 3.696"	"instrumenta necis **ferrumque** **ignesque** parantur,"	"ignis; ferrum"	9.11
768	"stat. ach. 1.657"	"sed pater — : ante igni **ferroque** **excisa** iacebit"	"ov. met. 12.105"	"Num tamen **exciderit** **ferrum**, considerat hastae:"	"ferrum; excido"	10.04
769	"stat. ach. 1.657"	"sed pater — : ante **igni** **ferroque** excisa iacebit"	"ov. met. 13.91"	"Ecce ferunt Troes **ferrumque** **ignesque** Iovemque"	"ferrum; ignis"	9.11
770	"stat. ach. 1.658"	"Scyros et in **tumidas** ibunt haec **versa** procellas"	"ov. met. 7.389"	"respicit, in **tumidam** phocen ab Apolline **versi**,"	"tumidus; uerro-uerto"	9.56
771	"stat. ach. 1.659"	"moenia, quam **saevo** **mea** tu conubia pendas"	"ov. met. 7.53"	"Nempe pater **saevus**, nempe est **mea** barbara tellus,"	"saeuus; meo-meum-meus"	9.55
772	"stat. ach. 1.660"	"funere: non **adeo** parebimus **omnia** matri.”"	"ov. met. 3.621"	"inque **aditu** obsisto. Furit audacissimus **omni**"	"adeo; omnis"	9.30
773	"stat. ach. 1.660"	"funere: non adeo **parebimus** omnia **matri**.”"	"ov. met. 4.9"	"vaticinatus erat. **Parent** **matresque** nurusque"	"mater; pareo"	9.77
774	"stat. ach. 1.660"	"funere: non adeo **parebimus** **omnia** matri.”"	"ov. met. 6.162"	"Ore meo Latona iubet.” **Paretur**, et **omnes**"	"pareo; omnis"	9.78
775	"stat. ach. 1.660"	"funere: **non** **adeo** parebimus omnia matri.”"	"ov. met. 8.788"	"**non** **adeunda** deae est (neque enim Cereremque Famemque"	"adeo; non"	9.24
776	"stat. ach. 1.660"	"funere: **non** **adeo** parebimus omnia matri.”"	"ov. met. 13.465"	"Vos modo, ne Stygios **adeam** **non** libera manes,"	"adeo; non"	9.91
777	"stat. ach. 1.662"	"Obstipuit tantis regina **exterrita** **monstris**,"	"ov. met. 4.488"	"solque locum fugit. **Monstris** **exterrita** coniunx,"	"exterreo; monstrum"	9.62
778	"stat. ach. 1.663"	"**quamquam** olim suspecta fides, et comminus **ipsum**"	"ov. met. 9.247"	"Nam **quamquam** **ipsius** datis hoc inmanibus actis,"	"ipse; quamquam-quisquam-quisquis"	9.15
779	"stat. ach. 1.664"	"horruit et **facies** **multum** mutata fatentis."	"ov. met. 4.208"	"tempore: Leucothoe **multarum** oblivia **fecit**,"	"facio; multus"	9.73
780	"stat. ach. 1.665"	"quid faciat? **casusne** **suos** ferat ipsa parenti"	"ov. met. 1.647"	"oret opem nomenque **suum** **casusque** loquatur."	"cado-casus; suus"	10.02
781	"stat. ach. 1.665"	"quid **faciat**? casusne suos **ferat** **ipsa** parenti"	"ov. met. 4.549"	"non **tulit** et “**faciam** vos **ipsas** maxima” dixit"	"ipse; fero; facio"	9.17
782	"stat. ach. 1.665"	"quid faciat? casusne **suos** **ferat** ipsa parenti"	"ov. met. 7.501"	"Postquam congressus primi **sua** verba **tulerunt**,"	"fero; suus"	9.08
783	"stat. ach. 1.665"	"quid faciat? casusne **suos** **ferat** ipsa parenti"	"ov. met. 12.154"	"sacra **tulere** **suam**, pars est data cetera mensis."	"suus; fero"	9.98
784	"stat. ach. 1.665"	"quid faciat? casusne suos **ferat** ipsa **parenti**"	"ov. met. 13.880"	"et ‘**fer** opem, Galatea, precor, mihi! **ferte**, **parentes**’"	"parens-pareo; fero"	9.89
785	"stat. ach. 1.668"	"ille diu **deceptus** **amor**: silet aegra premitque"	"ov. met. 7.93"	"**decipiet**, sed **amor**): servabere munere nostro;"	"amo-amor; decipio"	9.78
786	"stat. ach. 1.670"	"altricem sociam, **precibus** quae **victa** duorum"	"ov. met. 6.483"	"**Vincitur** ambarum genitor **prece**. Gaudet agitque"	"prex; uinco"	9.62
787	"stat. ach. 1.670"	"altricem **sociam**, precibus quae **victa** duorum"	"ov. met. 14.229"	"invidia **socios** praedaeque cupidine **victos**,"	"uinco-uiuo; socius"	9.42
788	"stat. ach. 1.671"	"adnuit. illa astu tacito **raptumque** **pudorem**"	"ov. met. 1.599"	"occuluit tenuitque fugam **rapuitque** **pudorem**."	"rapio; pudor"	10.11
789	"stat. ach. 1.674"	"attulit et **partus** index **Lucina** resolvit."	"ov. met. 5.304"	"**Lucinam** noviens, noviens **paritura**, vocavit."	"lucina-lucinus; pario"	9.81
790	"stat. ach. 1.674"	"attulit et **partus** index **Lucina** resolvit."	"ov. met. 9.698"	"Nec dubita, cum te **partu** **Lucina** levarit,"	"pario-partus; lucina-lucinus"	9.12
791	"stat. ach. 1.674"	"attulit et **partus** index **Lucina** resolvit."	"ov. met. 10.507"	"nec **Lucina** potest **parientis** voce vocari."	"lucina-lucinus; pario"	9.86
792	"stat. ach. 1.675"	"**Iamque** per Aegaeos **ibat** Laertia flexus"	"ov. met. 1.111"	"flumina **iam** lactis, **iam** flumina nectaris **ibant**,"	"iam; eo"	9.01
793	"stat. ach. 1.675"	"Iamque **per** Aegaeos ibat Laertia **flexus**"	"ov. met. 15.689"	"serpit humum **flectitque** sinus mediamque **per** urbem"	"per; flecto"	9.16
794	"stat. ach. 1.676"	"**puppis**, et innumeras **mutabant** Cycladas aurae4:"	"ov. met. 14.550"	"in capitum facies **puppes** **mutantur** aduncae,"	"muto; puppis"	9.03
795	"stat. ach. 1.677"	"iam Paros Olearosque **latent**; iam raditur **alta**"	"ov. met. 10.110"	"ingens cervus erat, **lateque** patentibus **altas**"	"lateo; alo-alto-altus"	9.79
796	"stat. ach. 1.679"	"ante oculos crescente **Samo**; iam **Delos** opacat"	"ov. met. 8.221"	"parte **Samos** (fuerant **Delosque** Parosque relictae),"	"delos-delus; samus"	10.23
797	"stat. ach. 1.679"	"ante oculos **crescente** Samo; **iam** Delos opacat"	"ov. met. 8.719"	"**Iamque** super geminos **crescente** cacumine vultus"	"cresco; iam"	9.43
798	"stat. ach. 1.679"	"ante oculos **crescente** Samo; **iam** Delos opacat"	"ov. met. 10.495"	"**Iamque** gravem **crescens** uterum perstrinxerat arbor"	"cresco; iam"	9.58
799	"stat. ach. 1.679"	"ante oculos crescente **Samo**; **iam** Delos opacat"	"ov. met. 13.711"	"Et **iam** Dulichios portus Ithacamque **Samonque**"	"iam; samus"	9.41
800	"stat. ach. 1.679"	"ante oculos **crescente** Samo; iam **Delos** opacat"	"ov. met. 15.541"	"traderet an **Delon**: **Delo** **Creteque** relictis"	"delos-delus; cresco"	10.62
801	"stat. ach. 1.680"	"aequor: ibi **e** celsa **libant** carchesia puppi"	"ov. met. 3.27"	"et petere **e** vivis **libandas** fontibus undas."	"ex; libo"	9.59
802	"stat. ach. 1.680"	"aequor: ibi **e** celsa libant carchesia **puppi**"	"ov. met. 3.649"	"senserit, **e** **puppi** pontum prospectat adunca"	"puppis; ex"	9.44
803	"stat. ach. 1.680"	"**aequor**: ibi e **celsa** libant carchesia puppi"	"ov. met. 11.358"	"nant alii **celsoque** exstant super **aequora** collo."	"celsus; aequor"	9.27
804	"stat. ach. 1.681"	"responsique **fidem** et **verum** Calchanta precantur."	"ov. met. 1.129"	"omne nefas: fugere pudor **verumque** **fidesque**;"	"uerum-uerus; fides"	10.10
805	"stat. ach. 1.681"	"**responsique** **fidem** et verum Calchanta precantur."	"ov. met. 3.525"	"Dicta **fides** sequitur, **responsaque** vatis aguntur:"	"respondeo-responsum; fides"	9.87
806	"stat. ach. 1.682"	"audiit Arquitenens Zephyrumque e **vertice** **Cynthi**"	"ov. met. 6.204"	"Indignata dea est summoque in **vertice** **Cynthi**"	"cynthius-cynthus; uertex"	10.03
807	"stat. ach. 1.683"	"**impulit** et dubiis pleno **dedit** omina velo."	"ov. met. 1.529"	"et levis **inpulsos** retro **dabat** aura capillos,"	"impello; do"	9.29
808	"stat. ach. 1.683"	"impulit et dubiis **pleno** dedit omina **velo**."	"ov. met. 7.491"	"spectari poterat, cum **pleno** concita **velo**"	"uelo-uelum; plenum-plenus"	9.10
809	"stat. ach. 1.683"	"impulit et dubiis pleno **dedit** omina **velo**."	"ov. met. 13.224"	"cum tu terga **dares** inhonestaque **vela** parares."	"do; uelo-uelum"	9.09
810	"stat. ach. 1.685"	"iussa Thetin **certas** fatorum vertere **leges**"	"ov. met. 5.394"	"implet et aequales **certat** superare **legendo**,"	"certo; lego"	10.10
811	"stat. ach. 1.685"	"iussa Thetin certas **fatorum** vertere **leges**"	"ov. met. 9.552"	"**fasque** sit, inquirant **legumque** examina servent:"	"lex; for"	9.81
812	"stat. ach. 1.686"	"arcebant aegram lacrimis ac **multa** **timentem**,"	"ov. met. 14.695"	"Quoque magis **timeas** (etenim mihi **multa** vetustas"	"timeo; multa-multo-multus"	9.16
813	"stat. ach. 1.687"	"quod non erueret **pontum** **ventisque** fretisque"	"ov. met. 4.689"	"insonuit, **veniensque** inmenso belua **ponto**"	"pontus; uenio"	9.69
814	"stat. ach. 1.687"	"quod **non** erueret pontum **ventisque** fretisque"	"ov. met. 7.802"	"nec, me quae caperet, **non** si Venus ipsa **veniret**,"	"uenio; non"	9.16
815	"stat. ach. 1.687"	"quod **non** erueret pontum **ventisque** fretisque"	"ov. met. 10.497"	"**non** tulit illa moram **venientique** obvia ligno"	"non; uenio"	9.16
816	"stat. ach. 1.687"	"**quod** non erueret pontum **ventisque** fretisque"	"ov. met. 11.241"	"**Quod** nisi **venisses** variatis saepe figuris"	"quod; uenio"	9.28
817	"stat. ach. 1.687"	"quod non erueret pontum **ventisque** **fretisque**"	"ov. met. 11.491"	"bella gerunt **venti** **fretaque** indignantia miscent."	"fretum-fretus; uenio-uentus"	10.12
818	"stat. ach. 1.687"	"quod **non** erueret pontum **ventisque** fretisque"	"ov. met. 15.799"	"**Non** tamen insidias **venturaque** vincere fata"	"uenio; non"	9.28
819	"stat. ach. 1.689"	"**Frangebat** **radios** humili iam pronus Olympo"	"ov. met. 2.317"	"axis, in hac **radii** **fractarum** parte rotarum,"	"frango; radius"	10.66
820	"stat. ach. 1.690"	"**Phoebus** et Oceani penetrabile litus **anhelis**"	"ov. met. 15.418"	"Desinet ante dies et in alto **Phoebus** **anhelos**"	"anhelus; phoebus"	9.35
821	"stat. ach. 1.691"	"promittebat equis, **cum** se scopulosa **levavit**"	"ov. met. 9.698"	"Nec dubita, **cum** te partu Lucina **levarit**,"	"cum; leuo"	9.16
822	"stat. ach. 1.691"	"**promittebat** equis, cum **se** scopulosa levavit"	"ov. met. 11.576"	"ipsa gerat, reditusque **sibi** **promittit** inanes."	"promitto; sui"	9.01
823	"stat. ach. 1.691"	"promittebat equis, **cum** **se** scopulosa levavit"	"ov. met. 14.228"	"proxima post nonam **cum** **sese** aurora moveret,"	"sui; cum"	9.90
824	"stat. ach. 1.691"	"**promittebat** equis, cum **se** scopulosa levavit"	"ov. met. 14.818"	"quae **sibi** **promissae** sensit rata signa rapinae"	"sui; promitto"	9.59
